YAL053W		G1(P)	2
YNL303W		S	60
YLR180W	SAM1	G1(P)	14
YDR399W	HPT1	G1(P)	14
YBR215W	HPC2	S	70
YBR157C	ICS2	M	158
YAR068W		G1(P)	7
YPR091C		G1	254
YNL116W		M	160
YNL052W	COX5A	G2	104
YML127W	RSC9	G1(P)	8
YML072C		G1	203
YLL061W	MMP1	G1(P)	296
YKR029C	SET3	G1(P)	23
YIL119C	RPI1	G1	216
YGL035C	MIG1	G2/M	135
YEL025C		S	78
YDR325W	YCG1	S	78
YDR041W	RSM10	G1(P)	36
YPL247C		M	173
YOR363C	PIP2	M	146
YGR204W	ADE3	G1(P)	22
YAL040C	CLN3	G1(P)	20
YOR191W	RIS1	M/G1	192
YLR304C	ACO1	G2/M	134
YLR088W	GAA1	G1	212
YKR098C	UBP11	G2/M	142
YHR016C	YSC84	G2/M	142
YFR015C	GSY1	G2/M	138
YDR122W	KIN1	M	164
YDL027C		M	173
YBR204C		M	154
YBR103W	SIF2	G2	127
YAR035W	YAT1	M	150
YPR141C	KAR3	S	62
YPL123C	RNY1	M	172
YNL036W	NCE103	M	166
YLR389C	STE23	G1(P)	29
YLL003W	SFI1	G2/M	138
YKR091W	SRL3	S	58
YJL062W	LAS21	G1/S	52
YER033C	ZRG8	G1	214
YEL071W	DLD3	G1(P)	20
YDR502C	SAM2	G2	92
YDR213W	UPC2	G1(P)	297
YDR085C	AFR1	M	170
YCR034W	FEN1	S	79
YOR279C	RFM1	G1(P)	20
YNL172W	APC1	G2	123
YMR295C		G2	97
YMR252C		G2/M	136
YLL012W		G1(P)	6
YKR021W		G2	114
YKR001C	VPS1	M	148
YIL157C		G2/M	132
YIL147C	SLN1	S	56
YGR227W	DIE2	G1	261
YER114C	BOI2	G1	234
YDL058W	USO1	G1/S	54
YOR018W	ROD1	M	161
YLR348C	DIC1	M	146
YLR288C	MEC3	G1	233
YJL134W	LCB3	G1(P)	19
YJL093C	TOK1	M	164
YGL242C		G1/S	47
YDR497C	ITR1	G2	104
YCR005C	CIT2	G1(P)	35
YBR296C	PHO89	G1(P)	33
YBL001C	ECM15	M	155
YBL004W	UTP20	G1(P)	9
YBL052C	SAS3	S	79
YBL064C	PRX1	M	158
YBR043C		M	157
YBR053C		M	176
YBR067C	TIP1	M	160
YBR160W	CDC28	G1(P)	30
YBR162C		G2	91
YBR218C	PYC2	G1	262
YBR242W		G1(P)	4
YBR252W	DUT1	S	60
YBR287W		G1(P)	26
YCL027W	FUS1	M	165
YCL038C	ATG22	G1	236
YCR086W	CSM1	S	68
YDL031W	DBP10	G1(P)	300
YDL037C	BSC1	G1(P)	2
YDL048C	STP4	G2	94
YDL089W		G1(P)	38
YDL117W	CYK3	M	167
YDL124W		M	178
YDR001C	NTH1	M	160
YDR346C	SVF1	S	88
YDR368W	YPR1	M	154
YDR383C	NKP1	M	156
YDR461W	MFA1	G1	242
YDR493W		G1/S	44
YDR523C	SPS1	G1	242
YER018C	SPC25	G1/S	42
YER019W	ISC1	G1/S	41
YER042W	MXR1	M/G1	188
YER150W	SPI1	M	157
YFL006W		M	153
YFL011W	HXT10	M	154
YFL026W	STE2	G1	235
YFL044C		G1	266
YFR002W	NIC96	S	80
YGL032C	AGA2	G1	250
YGL089C	MF(ALPHA)2	G2	128
YGL255W	ZRT1	G1(P)	300
YGR065C	VHT1	G1/S	55
YGR138C	TPO2	S	70
YGR146C		M	154
YGR234W	YHB1	G2	126
YGR284C	ERV29	G1	210
YHR022C		M	156
YHR030C	SLT2	S	64
YHR126C		G1(P)	8
YHR137W	ARO9	G2/M	140
YHR178W	STB5	G1	237
YIL117C	PRM5	G1	279
YIL167W		G2	122
YJL099W	CHS6	G1	222
YJL217W		M	150
YJR001W	AVT1	G2	105
YJR110W		M	167
YJR112W	NNF1	G1	286
YJR137C	ECM17	G1(P)	22
YKL032C	IXR1	M	161
YKL043W	PHD1	S	89
YKL048C	ELM1	S	85
YKL065C		G1	216
YKL069W		G1	234
YKL103C	LAP4	M	164
YKL127W	PGM1	G2	124
YKL129C	MYO3	M	156
YKL151C		M	146
YKL172W	EBP2	G1(P)	6
YKL209C	STE6	G1	248
YKR042W	UTH1	G1(P)	16
YKR046C	PET10	M	160
YLR058C	SHM2	G1(P)	17
YLR099C	ICT1	G1(P)	15
YLR209C	PNP1	S	84
YLR258W	GSY2	M	163
YLR286C	CTS1	M/G1	190
YLR303W	MET17	G1(P)	23
YLR413W		G1(P)	20
YLR452C	SST2	S	72
YML100W	TSL1	M	160
YML123C	PHO84	G1(P)	26
YML125C		G1(P)	293
YMR015C	ERG5	G1	270
YMR055C	BUB2	G1	290
YMR163C		S	58
YMR189W	GCV2	G1(P)	12
YMR198W	CIK1	S	78
YMR202W	ERG2	G2	104
YMR238W	DFG5	G1	286
YNL037C	IDH1	G1/S	53
YNL053W	MSG5	G1(P)	292
YNL056W		G1(P)	10
YNL111C	CYB5	G1(P)	292
YNL134C		G1	256
YNL145W	MFA2	G1(P)	4
YNL173C	MDG1	G2/M	145
YNR044W	AGA1	M	155
YNR050C	LYS9	G1(P)	16
YOL014W		G1(P)	5
YOL016C	CMK2	M	148
YOL088C	MPD2	M	154
YOR104W	PIN2	G1	287
YOR129C		S	58
YOR130C	ORT1	G1	280
YOR152C		G1	200
YOR153W	PDR5	G1(P)	14
YOR256C		M/G1	186
YOR273C	TPO4	G2/M	141
YOR283W		G1(P)	2
YOR308C	SNU66	G1(P)	6
YOR355W	GDS1	M	172
YPL058C	PDR12	S	72
YPL075W	GCR1	S	61
YPL133C	RDS2	G1	232
YPL187W	MF(ALPHA)1	G1(P)	31
YPR013C		G1(P)	22
YPR052C	NHP6A	S	83
YPR111W	DBF20	G2/M	133
YPR155C	NCA2	M	150
YPR159W	KRE6	G1(P)	24
YPR167C	MET16	G1(P)	10
