YBR035C	PDX3	viable	null
YBR036C	CSG2	viable	null
YBR036C	CSG2	viable	null
YBR037C	SCO1	viable	null
YBR038W	CHS2	inviable	null
YBR039W	ATP3	viable	null
YBR040W	FIG1	viable	null
YBR041W	FAT1	viable	null
YBR042C	CST26	viable	null
YBR043C	QDR3	viable	null
YBR043C	QDR3	viable	null
YBR044C	TCM62	viable	null
YBR045C	GIP1	viable	null
YBR045C	GIP1	viable	null
YBR046C	ZTA1	viable	null
YBR046C	ZTA1	viable	null
YBR047W	FMP23	viable	null
YBR048W	RPS11B	viable	null
YBR049C	REB1	inviable	null
YBR050C	REG2	viable	null
YBR050C	REG2	viable	null
YBR051W	""	viable	null
YBR052C	RFS1	viable	null
YBR053C	""	viable	null
YBR054W	YRO2	viable	null
YBR055C	PRP6	inviable	null
YBR055C	PRP6	inviable	null
YBR056W	""	viable	null
YBR056W-A	MNC1	viable	null
YBR057C	MUM2	viable	null
YBR058C	UBP14	viable	null
YBR058C-A	TSC3	viable	null
YBR058C-A	TSC3	viable	null
YBR059C	AKL1	viable	null
YBR059C	AKL1	viable	null
YBR060C	ORC2	inviable	null
YBR060C	ORC2	inviable	null
YBR061C	TRM7	viable	null
YBR062C	""	viable	null
YBR063C	""	viable	null
YBR063C	""	viable	null
YBR064W	""	viable	null
YBR065C	ECM2	viable	null
YBR066C	NRG2	viable	null
YBR067C	TIP1	viable	null
YBR068C	BAP2	viable	null
YBR069C	TAT1	viable	null
YBR069C	TAT1	viable	null
YBR070C	ALG14	inviable	null
YBR070C	ALG14	inviable	null
YBR071W	""	viable	null
YBR072C-A	""	viable	null
YBR072W	HSP26	viable	null
YBR073W	RDH54	viable	null
YBR074W	PFF1	viable	null
YBR076W	ECM8	viable	null
YBR077C	SLM4	viable	null
YBR078W	ECM33	viable	null
YBR079C	RPG1	inviable	null
YBR079C	RPG1	inviable	null
YBR080C	SEC18	inviable	null
YBR081C	SPT7	viable	null
YBR082C	UBC4	viable	null
YBR083W	TEC1	viable	null
YBR084C-A	RPL19A	viable	null
YBR084W	MIS1	viable	null
YBR084W	MIS1	viable	null
YBR085C-A	""	viable	null
YBR085W	AAC3	viable	null
YBR085W	AAC3	viable	null
YBR086C	IST2	viable	null
YBR087W	RFC5	inviable	null
YBR088C	POL30	inviable	null
YBR089C-A	NHP6B	viable	null
YBR089W	""	inviable	null
YBR090C	""	viable	null
YBR091C	TIM12	inviable	null
YBR091C	TIM12	inviable	null
YBR092C	PHO3	viable	null
YBR093C	PHO5	viable	null
YBR094W	PBY1	viable	null
YBR095C	RXT2	viable	null
YBR096W	""	viable	null
YBR097W	VPS15	viable	null
YBR098W	MMS4	viable	null
YBR099C	""	viable	null
YBR101C	FES1	viable	null
YBR102C	EXO84	inviable	null
YBR102C	EXO84	inviable	null
YBR102C	EXO84	inviable	null
YBR103W	SIF2	viable	null
YBR104W	YMC2	viable	null
YBR105C	VID24	viable	null
YBR106W	SND3	inviable	null
YBR106W	SND3	viable	null
YBR106W	SND3	viable	null
YBR107C	IML3	viable	null
YBR108W	AIM3	viable	null
YBR109C	CMD1	inviable	null
YBR109C	CMD1	inviable	null
YBR110W	ALG1	inviable	null
YBR111C	YSA1	viable	null
YBR111W-A	SUS1	viable	null
YBR111W-A	SUS1	viable	null
YBR112C	CYC8	inviable	null
YBR112C	CYC8	viable	null
YBR112C	CYC8	viable	null
YBR113W	""	viable	null
YBR114W	RAD16	viable	null
YBR115C	LYS2	viable	null
YBR116C	""	viable	null
YBR117C	TKL2	viable	null
YBR117C	TKL2	viable	null
YBR118W	TEF2	viable	null
YBR119W	MUD1	viable	null
YBR120C	CBP6	viable	null
YBR121C	GRS1	inviable	null
YBR122C	MRPL36	viable	null
YBR123C	TFC1	inviable	null
YBR123C	TFC1	inviable	null
YBR123C	TFC1	viable	null
YBR124W	""	inviable	null
YBR125C	PTC4	viable	null
YBR126C	TPS1	viable	null
YBR127C	VMA2	viable	null
YBR128C	ATG14	viable	null
YBR128C	ATG14	viable	null
YBR128C	ATG14	viable	null
YBR129C	OPY1	viable	null
YBR130C	SHE3	viable	null
YBR131W	CCZ1	viable	null
YBR131W	CCZ1	viable	null
YBR131W	CCZ1	viable	null
YBR132C	AGP2	viable	null
YBR133C	HSL7	viable	null
YBR133C	HSL7	viable	null
YBR133C	HSL7	viable	null
YBR134W	""	viable	null
YBR134W	""	viable	null
YBR135W	CKS1	inviable	null
YBR135W	CKS1	inviable	null
YBR135W	CKS1	viable	null
YBR135W	CKS1	viable	null
YBR136W	MEC1	inviable	null
YBR137W	""	viable	null
YBR137W	""	viable	null
YBR137W	""	viable	null
YBR138C	""	viable	null
YBR138C	""	viable	null
YBR138C	""	viable	null
YBR139W	ATG42	viable	null
YBR140C	IRA1	inviable	null
YBR141C	BMT2	viable	null
YBR142W	MAK5	inviable	null
YBR142W	MAK5	inviable	null
YBR142W	MAK5	inviable	null
YBR143C	SUP45	inviable	null
YBR144C	""	viable	null
YBR144C	""	viable	null
YBR145W	ADH5	viable	null
YBR146W	MRPS9	viable	null
YBR147W	RTC2	viable	null
YBR148W	YSW1	viable	null
YBR148W	YSW1	viable	null
YBR149W	ARA1	viable	null
YBR149W	ARA1	viable	null
YBR150C	TBS1	viable	null
YBR150C	TBS1	viable	null
YBR151W	APD1	viable	null
YBR152W	SPP381	inviable	null
YBR153W	RIB7	inviable	null
YBR154C	RPB5	inviable	null
YBR154C	RPB5	inviable	null
YBR155W	CNS1	inviable	null
YBR156C	SLI15	viable	null
YBR157C	ICS2	viable	null
YBR158W	AMN1	viable	null
YBR158W	AMN1	viable	null
YBR158W	AMN1	viable	null
YBR159W	IFA38	viable	null
YBR160W	CDC28	inviable	null
YBR161W	CSH1	viable	null
YBR161W	CSH1	viable	null
YBR162C	TOS1	viable	null
YBR162W-A	YSY6	viable	null
YBR163W	EXO5	viable	null
YBR164C	ARL1	viable	null
YBR165W	UBS1	viable	null
YBR166C	TYR1	viable	null
YBR167C	POP7	inviable	null
YBR167C	POP7	inviable	null
YBR168W	PEX32	inviable	null
YBR168W	PEX32	viable	null
YBR169C	SSE2	viable	null
YBR170C	NPL4	viable	null
YBR171W	SEC66	viable	null
YBR172C	SMY2	viable	null
YBR173C	UMP1	viable	null
YBR174C	""	viable	null
YBR175W	SWD3	viable	null
YBR175W	SWD3	viable	null
YBR176W	ECM31	viable	null
YBR177C	EHT1	viable	null
YBR177C	EHT1	viable	null
YBR178W	""	viable	null
YBR179C	FZO1	viable	null
YBR180W	DTR1	viable	null
YBR180W	DTR1	viable	null
YBR181C	RPS6B	viable	null
YBR182C	SMP1	viable	null
YBR182C	SMP1	viable	null
YBR182C-A	""	viable	null
YBR183W	YPC1	viable	null
YBR183W	YPC1	viable	null
YBR184W	""	viable	null
YBR184W	""	viable	null
YBR185C	MBA1	viable	null
YBR185C	MBA1	viable	null
YBR186W	PCH2	viable	null
YBR187W	GDT1	viable	null
YBR188C	NTC20	viable	null
YBR188C	NTC20	viable	null
YBR189W	RPS9B	viable	null
YBR190W	""	inviable	null
YBR191W	RPL21A	viable	null
YBR192W	RIM2	inviable	null
YBR193C	MED8	inviable	null
YBR193C	MED8	inviable	null
YBR194W	AIM4	viable	null
YBR194W	AIM4	viable	null
YBR195C	MSI1	viable	null
YBR195C	MSI1	viable	null
YBR195C	MSI1	viable	null
YBR196C	PGI1	inviable	null
YBR196C-A	""	viable	null
YBR196C-B	""	viable	null
YBR197C	""	viable	null
YBR197C	""	viable	null
YBR198C	TAF5	inviable	null
YBR198C	TAF5	inviable	null
YBR199W	KTR4	viable	null
YBR200W	BEM1	inviable	null
YBR200W	BEM1	viable	null
YBR200W	BEM1	viable	null
YBR200W-A	""	viable	null
YBR201W	DER1	viable	null
YBR201W	DER1	viable	null
YBR202W	MCM7	inviable	null
YBR203W	COS111	viable	null
YBR203W	COS111	viable	null
YBR204C	LDH1	viable	null
YBR205W	KTR3	viable	null
YBR206W	""	viable	null
YBR207W	FTH1	viable	null
YBR207W	FTH1	viable	null
YBR208C	DUR1,2	viable	null
YBR209W	""	viable	null
YBR209W	""	viable	null
YBR210W	ERV15	viable	null
YBR210W	ERV15	viable	null
YBR211C	AME1	inviable	null
YBR211C	AME1	inviable	null
YBR212W	NGR1	viable	null
YBR213W	MET8	viable	null
YBR214W	SDS24	viable	null
YBR215W	HPC2	viable	null
YBR215W	HPC2	viable	null
YBR215W	HPC2	viable	null
YBR216C	YBP1	viable	null
YBR217W	ATG12	viable	null
YBR217W	ATG12	viable	null
YBR218C	PYC2	viable	null
YBR218C	PYC2	viable	null
YBR218C	PYC2	viable	null
YBR219C	""	viable	null
YBR220C	""	viable	null
YBR221C	PDB1	viable	null
YBR221W-A	""	viable	null
YBR222C	PCS60	viable	null
YBR223C	TDP1	viable	null
YBR224W	""	viable	null
YBR225W	""	viable	null
YBR226C	""	viable	null
YBR227C	MCX1	viable	null
YBR228W	SLX1	viable	null
YBR228W	SLX1	viable	null
YBR229C	ROT2	viable	null
YBR230C	OM14	viable	null
YBR231C	SWC5	viable	null
YBR231C	SWC5	viable	null
YBR232C	""	viable	null
YBR232C	""	viable	null
YBR233W	PBP2	viable	null
YBR233W	PBP2	viable	null
YBR233W	PBP2	viable	null
YBR233W-A	DAD3	inviable	null
YBR234C	ARC40	inviable	null
YBR234C	ARC40	inviable	null
YBR234C	ARC40	viable	null
YBR235W	VHC1	viable	null
YBR236C	ABD1	inviable	null
YBR236C	ABD1	inviable	null
YBR237W	PRP5	inviable	null
YBR238C	""	viable	null
YBR238C	""	viable	null
YBR239C	ERT1	viable	null
YBR239C	ERT1	viable	null
YBR240C	THI2	viable	null
YBR240C	THI2	viable	null
YBR241C	""	viable	null
YBR242W	""	viable	null
YBR243C	ALG7	inviable	null
YBR244W	GPX2	viable	null
YBR245C	ISW1	viable	null
YBR245C	ISW1	viable	null
YBR245C	ISW1	viable	null
YBR246W	RRT2	viable	null
YBR247C	ENP1	inviable	null
YBR248C	HIS7	viable	null
YBR249C	ARO4	viable	null
YBR250W	SPO23	viable	null
YBR250W	SPO23	viable	null
YBR251W	MRPS5	viable	null
YBR252W	DUT1	inviable	null
YBR253W	SRB6	inviable	null
YBR254C	TRS20	inviable	null
YBR255W	MTC4	viable	null
YBR256C	RIB5	inviable	null
YBR257W	POP4	inviable	null
YBR258C	SHG1	viable	null
YBR259W	""	viable	null
YBR260C	RGD1	viable	null
YBR260C	RGD1	viable	null
YBR261C	TAE1	viable	null
YBR262C	MIC12	viable	null
YBR263W	SHM1	viable	null
YBR263W	SHM1	viable	null
YBR264C	YPT10	viable	null
YBR265W	TSC10	inviable	null
YBR266C	SLM6	viable	null
YBR267W	REI1	viable	null
YBR267W	REI1	viable	null
YBR268W	MRPL37	viable	null
YBR269C	SDH8	viable	null
YBR270C	BIT2	viable	null
YBR270C	BIT2	viable	null
YBR271W	EFM2	viable	null
YBR272C	HSM3	viable	null
YBR273C	UBX7	viable	null
YBR274W	CHK1	viable	null
YBR275C	RIF1	viable	null
YBR276C	PPS1	viable	null
YBR277C	""	viable	null
YBR278W	DPB3	viable	null
YBR278W	DPB3	viable	null
YBR278W	DPB3	viable	null
YBR279W	PAF1	viable	null
YBR280C	SAF1	viable	null
YBR281C	DUG2	viable	null
YBR281C	DUG2	viable	null
YBR282W	MRPL27	viable	null
YBR283C	SSH1	viable	null
YBR284W	""	viable	null
YBR284W	""	viable	null
YBR285W	""	viable	null
YBR285W	""	viable	null
YBR286W	APE3	viable	null
YBR287W	""	viable	null
YBR288C	APM3	viable	null
YBR288C	APM3	viable	null
YBR289W	SNF5	viable	null
YBR290W	BSD2	viable	null
YBR291C	CTP1	viable	null
YBR292C	""	viable	null
YBR293W	VBA2	viable	null
YBR294W	SUL1	viable	null
YBR295W	PCA1	viable	null
YBR295W	PCA1	viable	null
YBR296C	PHO89	viable	null
YBR296C-A	TYC1	viable	null
YBR296C-A	TYC1	viable	null
YBR297W	MAL33	viable	null
YBR298C	MAL31	viable	null
YBR300C	""	viable	null
YBR301W	PAU24	viable	null
YCL001W	RER1	viable	null
YCL001W	RER1	viable	null
YCL001W-A	""	viable	null
YCL001W-B	""	viable	null
YCL002C	""	viable	null
YCL004W	PGS1	inviable	null
YCL005W	LDB16	viable	null
YCL005W-A	VMA9	viable	null
YCL007C	""	viable	null
YCL008C	STP22	viable	null
YCL009C	ILV6	viable	null
YCL009C	ILV6	viable	null
YCL010C	SGF29	viable	null
YCL011C	GBP2	viable	null
YCL012C	""	viable	null
YCL014W	BUD3	viable	null
YCL016C	DCC1	viable	null
YCL017C	NFS1	inviable	null
YCL022C	""	viable	null
YCL023C	""	viable	null
YCL024W	KCC4	viable	null
YCL025C	AGP1	viable	null
YCL026C-A	FRM2	viable	null
YCL027W	FUS1	viable	null
YCL028W	RNQ1	viable	null
YCL028W	RNQ1	viable	null
YCL029C	BIK1	viable	null
YCL030C	HIS4	viable	null
YCL031C	RRP7	inviable	null
YCL031C	RRP7	inviable	null
YCL032W	STE50	viable	null
YCL033C	MXR2	viable	null
YCL033C	MXR2	viable	null
YCL034W	LSB5	viable	null
YCL035C	GRX1	viable	null
YCL036W	GFD2	viable	null
YCL036W	GFD2	viable	null
YCL037C	SRO9	viable	null
YCL038C	ATG22	viable	null
YCL039W	GID7	viable	null
YCL040W	GLK1	viable	null
YCL040W	GLK1	viable	null
YCL041C	""	inviable	null
YCL042W	""	viable	null
YCL043C	PDI1	inviable	null
YCL044C	MGR1	viable	null
YCL044C	MGR1	viable	null
YCL045C	EMC1	viable	null
YCL046W	""	viable	null
YCL047C	POF1	viable	null
YCL048W	SPS22	viable	null
YCL048W	SPS22	viable	null
YCL049C	""	viable	null
YCL050C	APA1	viable	null
YCL050C	APA1	viable	null
YCL051W	LRE1	viable	null
YCL052C	PBN1	inviable	null
YCL054W	SPB1	inviable	null
YCL054W	SPB1	inviable	null
YCL054W	SPB1	inviable	null
YCL055W	KAR4	viable	null
YCL056C	PEX34	viable	null
YCL057C-A	MIC10	viable	null
YCL057W	PRD1	viable	null
YCL057W	PRD1	viable	null
YCL058C	FYV5	viable	null
YCL058W-A	ADF1	viable	null
YCL059C	KRR1	inviable	null
YCL061C	MRC1	viable	null
YCL063W	VAC17	viable	null
YCL064C	CHA1	viable	null
YCL069W	VBA3	viable	null
YCL074W	""	viable	null
YCL075W	""	viable	null
YCL076W	""	viable	null
YCR001W	""	viable	null
YCR002C	CDC10	viable	null
YCR003W	MRPL32	viable	null
YCR004C	YCP4	viable	null
YCR005C	CIT2	viable	null
YCR006C	""	viable	null
YCR007C	""	viable	null
YCR008W	SAT4	viable	null
YCR009C	RVS161	viable	null
YCR010C	ADY2	viable	null
YCR010C	ADY2	viable	null
YCR011C	ADP1	viable	null
YCR011C	ADP1	viable	null
YCR012W	PGK1	inviable	null
YCR013C	""	inviable	null
YCR014C	POL4	viable	null
YCR014C	POL4	viable	null
YCR014C	POL4	viable	null
YCR015C	CTO1	viable	null
YCR016W	""	viable	null
YCR017C	CWH43	viable	null
YCR019W	MAK32	viable	null
YCR020C	PET18	viable	null
YCR020C	PET18	viable	null
YCR020C-A	MAK31	viable	null
YCR020W-B	HTL1	viable	null
YCR021C	HSP30	viable	null
YCR022C	""	viable	null
YCR023C	""	viable	null
YCR024C	SLM5	viable	null
YCR024C-A	PMP1	viable	null
YCR025C	""	viable	null
YCR026C	NPP1	viable	null
YCR026C	NPP1	viable	null
YCR027C	RHB1	viable	null
YCR028C	FEN2	viable	null
YCR028C-A	RIM1	viable	null
YCR028C-A	RIM1	viable	null
YCR030C	SYP1	viable	null
YCR030C	SYP1	viable	null
YCR031C	RPS14A	viable	null
YCR032W	BPH1	viable	null
YCR033W	SNT1	viable	null
YCR034W	ELO2	viable	null
YCR035C	RRP43	inviable	null
YCR036W	RBK1	viable	null
YCR037C	PHO87	viable	null
YCR043C	""	viable	null
YCR044C	PER1	viable	null
YCR045C	RRT12	viable	null
YCR045C	RRT12	viable	null
YCR046C	IMG1	viable	null
YCR047C	BUD23	viable	null
YCR048W	ARE1	viable	null
YCR049C	""	viable	null
YCR050C	""	viable	null
YCR051W	""	viable	null
YCR052W	RSC6	inviable	null
YCR052W	RSC6	inviable	null
YCR053W	THR4	viable	null
YCR054C	CTR86	inviable	null
YCR054C	CTR86	inviable	null
YCR057C	PWP2	inviable	null
YCR059C	YIH1	viable	null
YCR060W	TAH1	viable	null
YCR061W	""	viable	null
YCR061W	""	viable	null
YCR063W	BUD31	viable	null
YCR064C	""	viable	null
YCR065W	HCM1	viable	null
YCR065W	HCM1	viable	null
YCR066W	RAD18	viable	null
YCR067C	SED4	viable	null
YCR068W	ATG15	viable	null
YCR069W	CPR4	viable	null
YCR069W	CPR4	viable	null
YCR071C	IMG2	viable	null
YCR072C	RSA4	inviable	null
YCR072C	RSA4	inviable	null
YCR072C	RSA4	inviable	null
YCR073C	SSK22	viable	null
YCR073W-A	SOL2	viable	null
YCR073W-A	SOL2	viable	null
YCR075C	ERS1	viable	null
YCR075C	ERS1	viable	null
YCR075W-A	EGO2	viable	null
YCR076C	FUB1	viable	null
YCR077C	PAT1	viable	null
YCR079W	PTC6	viable	null
YCR079W	PTC6	viable	null
YCR081W	SRB8	viable	null
YCR082W	AHC2	viable	null
YCR083W	TRX3	viable	null
YCR084C	TUP1	viable	null
YCR085W	""	viable	null
YCR086W	CSM1	viable	null
YCR086W	CSM1	viable	null
YCR087C-A	""	viable	null
YCR087W	""	viable	null
YCR088W	ABP1	viable	null
YCR089W	FIG2	viable	null
YCR090C	""	viable	null
YCR091W	KIN82	viable	null
YCR092C	MSH3	viable	null
YCR093W	CDC39	inviable	null
YCR094W	CDC50	viable	null
YCR095C	OCA4	viable	null
YCR098C	GIT1	viable	null
YCR099C	""	viable	null
YCR100C	EMA35	viable	null
YCR101C	""	viable	null
YCR102C	""	viable	null
